Filename,var1,var2,var3,var4,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,20,0.760000,81.634,307.945,1520.395,2434.514,230.240,1263.541,611.802,33.692,35.098,27.699,-8.235,-17.762,27.699,-0.250,-14.828,-1.406,7.399,5.993,33.943,48.520,9.527,33.270,33.411,24.283,23.951,22.716,9.982,-0.141,9.128,9.319,10.553,23.287,12.573,10.088,9.911,9.899,9.898
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,21,0.770000,84.874,340.456,1117.146,1765.725,162.287,634.783,846.720,35.009,35.465,32.978,-11.330,-18.673,32.978,12.677,3.000,-0.456,2.487,2.031,22.333,32.009,7.344,34.503,33.331,25.441,25.449,26.275,26.761,1.173,7.889,9.054,8.228,7.742,13.116,8.551,8.182,8.175,8.173
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,22,0.780000,84.632,379.495,1130.298,1818.677,89.522,197.819,1139.797,35.773,36.457,37.108,3.550,-15.981,37.108,20.987,0.373,-0.684,-0.651,-1.335,14.785,35.400,19.531,35.300,34.433,25.798,23.413,23.324,25.252,0.867,8.634,11.887,11.976,10.047,14.844,10.905,10.142,10.126,10.124
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,23,0.790000,84.096,399.633,1150.700,1544.503,45.817,121.508,201.603,36.891,37.862,39.344,0.543,-22.094,43.400,28.900,19.650,-0.971,-1.482,-6.509,7.990,17.241,22.637,36.454,35.997,28.353,23.421,26.286,22.138,0.457,7.645,13.033,10.167,14.316,11.816,9.371,9.099,9.070,9.069
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,24,0.800000,81.850,412.753,1204.549,1544.590,40.287,105.182,216.925,37.142,38.122,38.705,-1.269,-22.942,45.806,34.166,23.931,-0.981,-0.582,-8.665,2.976,13.211,21.673,36.754,36.482,29.619,24.462,30.150,24.565,0.273,6.862,12.293,6.604,12.189,11.549,8.600,7.770,7.693,7.691
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,25,0.810000,79.462,404.048,1195.273,1525.132,35.378,90.027,175.941,36.764,37.718,33.526,7.208,-21.915,45.451,33.600,22.753,-0.954,4.192,-8.687,3.163,14.011,29.123,36.384,36.108,24.656,23.197,28.580,21.637,0.275,11.452,13.187,7.804,14.747,9.466,3.119,1.338,1.241,1.241
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,26,0.820000,76.561,405.489,1206.397,1567.401,46.670,106.577,251.131,35.213,36.628,22.221,2.378,-23.089,42.129,31.122,21.038,-1.415,14.407,-6.915,4.092,14.175,25.466,34.865,35.162,14.496,22.253,27.578,23.940,-0.297,20.666,12.612,7.287,10.925,14.273,1.038,0.983,0.948,0.948
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,27,0.830000,73.893,399.321,1213.787,1572.190,76.878,171.298,321.185,34.894,35.186,33.458,21.188,-19.702,41.039,27.924,21.187,-0.292,1.728,-6.145,6.970,13.707,40.889,34.567,33.815,26.512,25.644,28.797,26.452,0.752,7.303,8.923,5.770,8.115,16.833,1.644,1.010,0.972,0.972
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,28,0.840000,71.676,368.387,1191.867,1595.665,154.638,193.855,453.842,36.147,36.568,31.134,3.171,-19.568,37.348,24.415,15.826,-0.421,5.434,-1.201,11.732,20.321,22.739,35.823,35.221,24.989,28.598,27.469,26.698,0.601,10.232,7.225,8.354,9.125,10.041,4.679,3.307,3.220,3.218
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,29,0.850000,67.633,333.765,1178.778,1671.763,192.101,196.583,326.127,32.166,32.846,21.876,1.177,-22.251,30.412,20.302,8.850,-0.680,10.970,1.755,11.865,23.316,23.428,31.856,31.572,16.719,24.277,24.955,20.822,0.284,14.853,7.579,6.901,11.033,10.017,3.128,2.732,2.658,2.656
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,30,0.860000,61.502,325.683,1173.884,1761.754,227.540,175.954,258.871,29.764,30.494,24.333,3.164,-20.270,26.501,16.961,6.965,-0.730,6.161,3.263,12.803,22.800,23.434,29.523,29.520,20.590,21.810,20.804,19.280,0.003,8.929,7.713,8.719,10.243,8.510,4.406,4.428,4.385,4.382
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,31,0.870000,58.707,305.385,1214.045,1877.497,282.104,309.529,396.788,31.242,31.418,22.686,3.482,-21.205,24.620,12.197,3.246,-0.176,8.732,6.623,19.046,27.996,24.687,31.051,30.666,20.180,21.917,21.741,21.121,0.385,10.486,9.134,9.311,9.931,11.919,7.759,7.466,7.387,7.377
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,32,0.880000,58.216,860.372,1819.654,2701.093,359.910,795.122,537.005,24.386,24.960,21.145,-2.193,-22.870,1.954,0.737,-10.630,-0.574,3.816,22.432,23.649,35.016,20.677,24.343,24.786,20.435,-7.928,3.051,-6.612,-0.443,4.351,32.271,21.291,30.954,12.304,12.706,11.571,11.415,11.384
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,33,0.890000,56.384,292.248,1259.592,2207.514,387.444,149.078,580.450,30.578,31.230,22.907,1.423,-22.103,24.406,15.164,1.350,-0.652,8.323,6.172,15.414,29.228,23.526,30.474,30.844,21.904,23.650,18.217,26.150,-0.369,8.940,6.825,12.258,4.325,13.355,7.089,6.970,6.947,6.938
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,34,0.900000,54.021,349.682,1300.498,2275.650,276.209,184.879,456.553,22.123,24.504,10.792,-1.768,-18.617,21.481,8.347,-5.426,-2.380,13.712,0.642,13.777,27.549,16.849,21.977,23.917,8.513,17.671,12.011,16.156,-1.940,15.404,4.306,9.966,5.821,11.749,1.577,1.203,1.174,1.163
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,35,0.910000,54.455,400.547,1291.068,2324.459,155.294,119.918,331.425,30.098,31.131,26.264,7.372,-19.788,32.345,21.316,7.264,-1.033,4.867,-2.247,8.782,22.835,27.161,29.938,30.476,23.428,22.927,19.457,25.432,-0.539,7.049,7.011,10.480,4.506,9.284,1.839,0.619,0.568,0.527
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,36,0.920000,55.416,440.861,1305.128,2475.593,183.892,164.138,368.810,31.842,32.766,26.038,9.899,-10.948,34.552,22.963,9.865,-0.925,6.728,-2.711,8.878,21.976,20.848,31.704,32.208,23.662,25.553,22.033,28.792,-0.504,8.547,6.151,9.671,2.912,19.992,5.257,3.909,3.839,3.747
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,37,0.930000,55.813,462.874,1296.746,2537.568,66.274,83.699,304.728,30.918,28.628,22.003,2.905,-12.876,39.789,27.543,8.337,2.290,6.625,-8.871,3.375,22.581,15.781,30.776,28.049,19.480,21.640,20.029,25.927,2.727,8.569,9.136,10.746,4.849,22.861,3.110,2.842,2.801,2.718
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,38,0.940000,55.908,484.777,1300.167,2591.572,150.819,163.125,306.743,34.524,33.976,28.025,9.843,-2.466,36.913,25.487,15.432,0.548,5.951,-2.389,9.037,19.093,12.308,34.399,33.469,25.866,25.255,22.721,32.608,0.930,7.603,9.145,11.678,1.792,20.294,8.508,6.922,6.894,6.856
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,39,0.950000,53.196,482.498,1258.499,2592.221,25.904,39.460,293.437,25.713,23.412,20.398,-0.310,-17.852,37.583,24.986,3.908,2.301,3.014,-11.870,0.728,21.806,17.542,25.591,22.916,18.263,10.743,9.822,21.749,2.676,4.652,14.848,15.769,3.842,9.244,4.183,4.492,4.460,4.342
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,40,0.960000,51.032,483.039,1213.698,2588.579,77.446,101.816,349.346,32.434,33.901,30.488,2.695,-12.744,36.171,25.082,8.985,-1.467,3.413,-3.737,7.352,23.449,15.439,32.323,33.448,28.563,18.683,17.678,29.034,-1.126,4.885,13.640,14.645,3.288,9.265,15.419,12.315,12.253,11.973
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,41,0.970000,50.852,492.994,1213.157,2599.386,15.247,25.054,222.908,27.676,24.366,19.114,-5.196,-19.211,38.395,25.635,3.926,3.311,5.252,-10.718,2.041,23.750,14.015,27.568,23.925,17.237,6.578,5.676,19.906,3.643,6.687,20.990,21.892,7.661,12.522,13.659,10.567,10.553,10.470
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,42,0.980000,50.696,490.676,1162.912,2611.824,67.146,101.963,201.325,33.816,34.526,31.171,3.038,-15.090,38.236,25.864,13.783,-0.710,3.356,-4.420,7.953,20.033,18.129,33.707,34.084,29.296,19.180,17.662,29.974,-0.377,4.788,14.527,16.046,3.734,11.717,16.286,11.780,11.781,11.730
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,43,0.990000,50.590,494.472,1135.516,2613.361,25.074,47.640,144.272,31.270,21.869,17.078,5.814,-16.514,38.771,25.387,8.422,9.401,4.791,-7.501,5.883,22.848,22.328,31.161,21.427,15.201,10.990,10.161,22.156,9.734,6.226,20.171,21.000,9.005,15.096,17.738,12.637,12.637,12.501
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,44,1.000000,51.324,489.596,1033.068,2650.738,53.835,92.696,251.625,34.844,34.734,30.465,6.053,-12.021,38.908,26.803,10.382,0.110,4.269,-4.064,8.041,24.462,18.075,34.727,34.259,28.447,17.464,16.355,31.423,0.468,5.812,17.263,18.372,3.303,9.320,11.389,10.074,10.067,10.043
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,45,1.010000,53.019,495.964,1002.937,2649.480,37.465,69.713,144.189,27.710,22.517,16.112,2.270,-17.639,39.277,25.968,7.051,5.193,6.405,-11.567,1.742,20.659,19.909,27.586,22.012,13.961,14.351,12.365,23.645,5.573,8.051,13.235,15.221,3.941,12.589,2.383,4.228,4.230,4.206
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,46,1.020000,54.453,495.909,938.194,2654.122,79.899,112.824,104.212,33.193,34.003,28.872,-4.706,-16.731,39.908,30.087,14.976,-0.810,5.132,-6.715,3.107,18.217,12.026,33.060,33.464,26.570,21.146,19.676,30.077,-0.403,6.894,11.914,13.384,2.983,17.076,9.948,8.195,8.191,8.141
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,47,1.030000,55.706,495.599,898.863,2666.715,69.247,107.005,64.132,28.229,27.347,13.056,-9.854,-16.287,37.447,26.148,13.033,0.881,14.292,-9.218,2.081,15.196,6.433,28.086,26.768,10.576,17.164,14.641,24.901,1.318,16.192,10.922,13.445,3.185,10.152,2.683,4.342,4.341,4.241
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,48,1.040000,56.088,492.045,860.623,2691.907,66.119,83.621,57.692,34.150,33.169,26.982,-2.036,-15.490,40.736,32.725,18.563,0.981,6.187,-6.586,1.425,15.588,13.454,34.001,32.562,24.375,19.815,18.564,30.722,1.439,8.186,14.185,15.437,3.278,9.477,13.983,10.477,10.475,10.188
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,49,1.050000,56.126,474.237,830.056,2738.128,86.268,90.122,123.110,33.506,30.862,20.816,-10.080,-26.573,35.013,28.327,7.001,2.644,10.046,-1.507,5.179,26.505,16.493,33.346,30.212,18.020,16.714,15.153,27.458,3.134,12.192,16.633,18.193,5.888,14.071,14.472,10.770,10.766,10.446
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,50,1.060000,56.672,471.640,818.770,2767.674,56.880,67.960,85.027,32.414,28.956,24.790,-8.618,-17.006,39.255,31.307,12.238,3.459,4.166,-6.841,1.108,20.176,8.388,32.247,28.275,21.842,17.332,15.605,30.135,3.972,6.433,14.915,16.642,2.112,12.041,9.348,5.579,5.574,5.605
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,51,1.070000,57.313,482.431,807.154,2868.953,160.723,136.599,293.211,33.491,33.823,26.178,-7.536,-21.523,33.396,28.116,9.279,-0.332,7.645,0.095,5.376,24.212,13.986,33.334,33.185,23.464,19.888,17.625,38.342,0.149,9.721,13.446,15.710,-5.008,9.154,3.843,2.192,2.191,2.180
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,52,1.080000,59.024,471.169,799.936,2885.229,135.999,71.430,180.523,30.654,28.310,26.709,-10.158,-21.949,32.385,29.707,10.212,2.344,1.601,-1.731,0.947,20.442,11.792,30.477,27.590,23.608,17.722,14.075,35.887,2.887,3.982,12.755,16.403,-5.410,10.936,6.102,2.995,2.994,2.945
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,53,1.090000,60.725,476.493,773.093,2846.298,250.257,133.632,534.298,34.106,33.378,28.151,-5.458,-22.017,31.306,29.939,8.694,0.727,5.228,2.800,4.167,25.412,16.559,33.937,32.695,25.289,21.169,18.934,43.447,1.242,7.406,12.768,15.003,-9.510,12.543,13.186,11.458,11.457,11.381
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,54,1.100000,61.959,435.599,750.619,2898.390,370.276,156.673,996.538,33.770,31.599,27.301,-10.892,-22.666,29.256,26.485,2.200,2.171,4.297,4.514,7.285,31.569,11.774,33.608,30.951,24.739,23.170,18.505,43.892,2.657,6.212,10.438,15.103,-10.283,15.392,10.911,5.273,5.269,5.199
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,55,1.110000,63.233,429.307,724.854,2826.295,524.555,152.760,920.492,33.218,30.994,29.144,-6.864,-20.369,29.079,28.036,1.489,2.223,1.851,4.139,5.182,31.728,13.505,33.091,30.492,27.252,24.862,19.643,41.600,2.599,3.240,8.229,13.448,-8.509,14.553,11.461,7.662,7.659,7.634
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,56,1.120000,64.652,396.191,682.891,2350.996,701.244,157.491,526.926,34.459,34.774,28.158,-5.186,-20.671,28.688,27.502,-6.039,-0.314,6.616,5.772,6.958,40.498,15.484,34.369,34.418,26.857,26.024,19.832,25.457,-0.050,7.561,8.344,14.536,8.911,11.527,9.535,6.861,6.858,6.848
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,57,1.130000,65.977,511.817,1670.066,2706.368,390.019,554.032,1673.111,36.488,32.959,27.518,-7.169,-24.146,25.816,-9.796,-7.125,3.529,5.441,10.672,46.284,43.613,16.977,36.380,32.528,25.796,21.592,-1.552,17.258,3.853,6.731,14.788,37.932,19.122,17.753,9.724,6.399,6.397,6.389
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,58,1.140000,67.119,627.267,1944.557,2645.540,130.807,2160.038,832.689,35.385,34.709,28.353,-5.048,-20.928,25.355,-5.087,-6.540,0.676,6.356,10.030,40.472,41.925,15.879,35.283,34.295,26.584,11.216,11.575,6.995,0.988,7.711,24.067,23.708,28.288,10.801,10.760,8.676,8.681,8.672
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,59,1.150000,67.839,558.239,2487.968,3221.388,609.527,1928.887,722.146,36.729,36.425,26.528,-7.807,-21.278,18.745,-10.986,0.043,0.304,9.897,17.983,47.715,36.686,13.471,36.670,36.194,25.668,17.203,7.720,11.155,0.476,10.526,19.468,28.950,25.516,8.674,10.464,7.960,7.955,7.936
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,60,1.160000,68.076,177.190,1229.919,2938.689,439.248,1165.571,1384.662,37.635,33.313,21.784,-3.466,-15.026,29.462,-3.701,-2.658,4.322,11.529,8.172,41.335,40.293,11.560,37.740,33.871,25.092,30.575,19.651,40.379,3.869,8.779,7.164,18.088,-2.639,12.571,11.661,10.698,10.691,10.663
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,61,1.170000,70.217,205.894,1310.547,2529.027,299.371,926.593,966.125,35.163,32.824,19.118,-5.306,-10.104,33.852,-2.907,-6.681,2.339,13.706,1.311,38.070,41.844,4.798,34.962,32.316,21.206,33.799,21.177,30.674,2.646,11.110,1.163,13.786,4.288,9.714,5.615,11.271,11.268,11.262
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,62,1.180000,73.675,1095.482,2183.628,3359.032,656.102,1109.861,439.442,32.763,24.461,13.791,-9.643,-21.512,3.150,-12.528,-6.062,8.302,10.670,29.613,45.291,38.826,11.870,32.724,24.302,13.151,-4.162,-10.835,-6.841,8.421,11.152,36.885,43.559,39.565,12.660,1.365,-45.837,-45.837,-45.841
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,63,1.190000,75.729,1035.685,1997.845,3219.911,323.975,630.880,354.143,30.628,17.443,4.844,-10.723,-17.410,0.906,-10.765,-9.422,13.186,12.598,29.722,41.393,40.050,6.687,30.572,17.217,3.920,-12.059,-13.259,-9.564,13.355,13.297,42.631,43.831,40.136,9.167,9.397,-214.638,-214.638,-214.638
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,64,1.200000,77.227,1031.677,2047.794,3251.131,188.277,289.755,361.280,23.410,3.460,-2.120,-8.390,-16.753,2.209,-9.224,-12.826,19.950,5.580,21.201,32.634,36.236,8.363,23.349,3.214,-3.132,-15.361,-17.872,-13.066,20.135,6.346,38.710,41.221,36.415,10.175,-40.301,-200.000,-200.000,-200.000
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,65,1.210000,77.465,1032.134,2159.716,3264.773,120.453,501.533,457.160,20.786,2.692,-4.729,-12.179,-18.491,2.909,-12.270,-10.746,18.094,7.421,17.877,33.057,31.532,6.313,20.725,2.448,-5.736,-18.150,-15.567,-10.293,18.278,8.183,38.876,36.292,31.018,14.274,-215.086,-200.000,-200.000,-200.000
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,66,1.220000,0,1055.739,1984.258,3347.363,196.521,375.813,347.619,0,0,0,-8.397,-16.941,0,0,0,0,0,0,0,0,8.544,0,0,0,0,0,0,0,0,0,0,0,13.307,-200.000,-200.000,-200.000,-200.000
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,67,1.230000,0,1317.912,2622.796,3657.748,807.322,1034.814,964.300,0,0,0,-14.084,-15.272,0,0,0,0,0,0,0,0,1.188,0,0,0,0,0,0,0,0,0,0,0,8.960,-200.000,-200.000,-200.000,-200.000
weaverville_02_HLL_003,weaverville,02,HLL,003,weaverville,0.560000,1.240000,68,1.240000,0,1024.525,2041.595,2956.563,813.600,934.306,685.334,0,0,0,-16.590,-21.363,0,0,0,0,0,0,0,0,4.773,0,0,0,0,0,0,0,0,0,0,0,14.223,-200.000,-200.000,-200.000,-200.000
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,1,0.740000,78.140,428.253,2266.410,2454.429,195.452,86.613,1687.059,41.290,43.201,31.575,13.689,-20.786,34.944,13.635,13.635,-1.910,11.626,6.346,27.655,27.655,34.475,41.028,42.119,26.751,27.389,12.304,22.052,-1.090,15.368,13.639,28.724,18.976,7.506,17.285,16.055,15.614,15.578
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,2,0.750000,76.761,454.558,2100.716,2315.720,134.086,1182.176,375.804,40.975,42.242,32.531,8.913,-26.400,35.445,8.269,8.269,-1.267,9.711,5.530,32.706,32.706,35.313,40.730,41.224,27.732,24.305,27.689,13.728,-0.494,13.492,16.424,13.041,27.002,11.927,15.464,14.960,14.796,14.786
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,3,0.760000,76.209,442.594,1701.289,3152.618,208.737,99.391,132.117,38.496,40.894,30.709,8.690,-22.780,36.799,-7.799,-6.260,-2.398,10.185,1.697,46.295,44.756,31.471,38.257,39.912,26.403,29.210,-10.778,3.884,-1.655,13.510,9.047,49.035,34.373,13.625,15.127,14.008,13.938,13.932
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,4,0.770000,75.804,323.536,721.004,2223.391,217.949,146.700,81.223,39.276,40.799,33.849,3.779,-21.219,37.673,28.904,3.714,-1.523,6.949,1.603,10.372,35.562,24.997,38.837,39.016,27.838,31.531,26.275,24.182,-0.178,11.177,7.306,12.562,14.655,12.146,18.308,14.746,14.697,14.691
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,5,0.780000,75.886,330.472,890.924,2147.595,153.633,249.783,87.625,38.810,40.916,36.255,11.024,-19.281,39.228,22.382,10.905,-2.106,4.661,-0.418,16.428,27.905,30.305,38.352,39.000,28.328,30.952,26.595,26.923,-0.648,10.673,7.400,11.758,11.429,8.688,19.606,14.392,14.362,14.354
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,6,0.790000,75.976,328.755,1221.536,2142.513,147.670,491.602,228.887,41.213,41.143,36.938,15.360,-21.165,39.971,17.615,15.335,0.070,4.205,1.242,23.598,25.878,36.525,40.775,39.303,29.240,32.050,30.832,32.577,1.473,10.062,8.726,9.943,8.198,8.384,18.786,15.512,15.050,14.953
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,7,0.800000,76.019,328.526,1678.667,2064.900,130.544,476.867,346.326,40.967,40.933,38.104,24.190,-18.309,39.119,16.916,23.683,0.034,2.828,1.848,24.051,17.284,42.498,40.527,39.067,29.746,30.466,32.869,33.493,1.460,9.321,10.061,7.658,7.034,16.823,17.571,16.584,14.855,14.424
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,8,0.810000,76.257,329.210,1941.819,2169.573,91.347,212.141,537.770,39.279,40.460,40.207,29.453,-16.955,40.207,29.448,29.448,-1.181,0.253,-0.928,9.832,9.832,46.408,38.814,38.457,29.441,28.652,39.750,36.717,0.357,9.016,10.163,-0.936,2.098,20.467,15.755,15.460,13.390,12.799
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,9,0.820000,77.171,319.509,1975.942,2392.388,67.927,75.284,449.838,40.680,40.724,41.306,29.855,-12.243,41.306,29.853,27.146,-0.044,-0.583,-0.627,10.826,13.533,42.098,40.161,38.462,27.808,27.519,31.906,38.703,1.700,10.653,12.642,8.256,1.458,8.653,13.235,13.280,10.974,10.725
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,10,0.830000,78.093,296.031,1967.610,2664.830,44.837,74.773,328.754,41.020,41.059,42.291,26.497,-11.095,42.291,25.841,20.718,-0.039,-1.232,-1.271,15.179,20.302,37.592,40.390,38.236,27.697,25.635,29.209,36.492,2.154,10.540,14.755,11.181,3.898,9.808,13.176,13.109,10.744,10.130
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,11,0.840000,79.028,289.184,1969.304,2724.476,32.593,134.804,220.478,40.646,41.182,42.827,21.715,-9.246,42.827,21.495,21.890,-0.536,-1.644,-2.180,19.151,18.756,30.962,39.964,38.083,29.705,23.634,30.419,35.533,1.881,8.378,16.330,9.544,4.431,9.879,15.798,15.772,14.205,12.421
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,12,0.850000,79.679,297.694,1974.161,2669.670,32.179,263.371,208.416,40.107,41.277,43.313,22.129,-9.623,43.313,19.126,24.571,-1.171,-2.035,-3.206,20.981,15.536,31.752,39.452,38.321,28.343,23.749,33.348,36.386,1.131,9.979,15.703,6.104,3.066,16.892,15.548,15.517,14.673,13.181
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,13,0.860000,80.013,309.337,1935.226,2621.121,32.804,194.968,228.300,39.684,41.490,44.551,24.896,-10.077,44.551,22.797,24.711,-1.806,-3.061,-4.867,16.887,14.973,34.973,39.072,38.753,26.470,24.795,33.593,36.578,0.319,12.283,14.277,5.479,2.493,13.142,16.766,16.794,15.492,14.502
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,14,0.870000,80.029,321.680,1870.134,2493.668,33.660,125.343,381.629,40.646,41.459,45.093,25.404,-8.844,45.093,25.207,19.822,-0.813,-3.634,-4.447,15.439,20.824,34.248,40.079,38.947,25.202,25.183,31.222,34.580,1.131,13.746,14.896,8.857,5.498,12.421,15.786,15.770,13.650,12.465
weaverville_02_LHH_008,weaverville,02,LHH,008,weaverville,0.730000,1.380000,15,0.880000,79.833,317.496,1688.363,2097.490,49.708,304.794,510.608,41.146,41.067,42.930,19.458,-16.507,42.930,19.443,17.295,0.079,-1.863,-1.784,21.704,23.851,35.965,40.570,38.518,26.494,26.450,32.531,31.149,2.052,12.024,14.120,8.039,9.421,9.671,12.371,12.249,10.917,10.177
